TIME_PERIOD,INDEX_TYPE,COICOP_1999,TYPE_OF_TRANSFORMATION,COUNTRY,FREQUENCY,COMMON_REFERENCE_PERIOD,OVERLAP,SCALE,ACCESS_SHARING_LEVEL,SECURITY_CLASSIFICATION,METHODOLOGY,IFS_FLAG,value
2023-M09,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.4476008169248583
2023-M10,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.156876080365023
2023-M11,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.3550693680885371
2023-M12,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.7334468512729204
2024-M01,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.526183432977487
2024-M02,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.5390651654725178
2024-M03,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.694040993620174
2024-M04,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.776181958941775
2024-M05,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.2178822376307139
2024-M06,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.6716665560496632
2024-M07,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.3949051304703055
2024-M08,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.1924074572665288
2024-M09,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.7589759723150689
2024-M10,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.115135430489431
2024-M11,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.03768460583852491
2024-M12,CPI,CP12,POP_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.06629791161574826
2020-Q1,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.40244691602117
2020-Q2,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-2.468471991397056
2020-Q3,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.848360313403192
2020-Q4,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-1.307311632339222
2021-Q1,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.084884311009279
2021-Q2,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.3012129928631978
2021-Q3,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.09820897137603626
2021-Q4,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.6274762563742883
2022-Q1,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.836312551470229
2022-Q2,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.252998458571156
2022-Q3,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.828353663218333
2022-Q4,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.191468814479801
2023-Q1,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.001082251082292
2023-Q2,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.116820495336413
2023-Q3,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.444549342992591
2023-Q4,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.188436281794975
2024-Q1,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,3.08852501672742
2024-Q2,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.169131400909511
2024-Q3,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.154954990724635
2024-Q4,CPI,CP12,POP_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.6371746255345421
2020-M01,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M02,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M03,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M04,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M05,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M06,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M07,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M08,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M09,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M10,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M11,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2020-M12,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,70.34
2021-M01,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M02,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M03,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M04,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M05,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M06,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M07,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M08,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M09,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M10,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M11,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2021-M12,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,63.02833
2022-M01,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M02,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M03,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M04,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M05,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M06,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M07,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M08,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M09,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M10,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M11,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2022-M12,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,60.98167
2023-M01,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M02,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M03,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M04,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M05,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M06,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M07,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M08,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M09,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M10,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M11,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2023-M12,CPI,CP12,WGT,USA,M,,,0,PUBLIC_OPEN,PUB,,,65.27333
2020-M01,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M02,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M03,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M04,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M05,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M06,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M07,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M08,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M09,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M10,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M11,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2020-M12,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.034070340703407
2021-M01,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M02,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M03,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M04,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M05,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M06,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M07,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M08,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M09,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M10,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M11,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2021-M12,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.302864766438423
2022-M01,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M02,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M03,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M04,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M05,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M06,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M07,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M08,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M09,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M10,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M11,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2022-M12,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.09816151165464
2023-M01,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M02,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M03,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M04,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M05,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M06,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M07,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M08,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M09,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M10,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M11,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2023-M12,CPI,CP12,WGT_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.527321903552764
2020,CPI,CP12,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,2.122341046299493
2021,CPI,CP12,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,1.206018871759225
2022,CPI,CP12,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,6.910729897542861
2023,CPI,CP12,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,6.091952278315842
2024,CPI,CP12,YOY_PCH_PA_PT,USA,A,,,0,PUBLIC_OPEN,PUB,,,8.326775925011836
2020-M01,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,3.8715223108282
2020-M02,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.149433859922712
2020-M03,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.492106400467774
2020-M04,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,2.252191275508433
2020-M05,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.1266988200116924
2020-M06,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.070009428879359
2020-M07,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,3.402831920726301
2020-M08,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,3.373133580100425
2020-M09,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.951109740546585
2020-M10,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.4915184112535906
2020-M11,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2568210345511183
2020-M12,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.4116991873272312
2021-M01,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.2400694808599494
2021-M02,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.04963869539749439
2021-M03,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.02757323125832237
2021-M04,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,2.101639941087953
2021-M05,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.199896820899749
2021-M06,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,2.465536629045017
2021-M07,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.1710690600119445
2021-M08,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,-0.4599169078064162
2021-M09,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,0.5338281939766512
2021-M10,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.665788346892424
2021-M11,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,1.962819277306903
2021-M12,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,2.147012423585103
2022-M01,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,2.941777490783957
2022-M02,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,3.83466176003648
2022-M03,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.292130823239492
2022-M04,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.80720919301767
2022-M05,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.506992297515514
2022-M06,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.816241921716864
2022-M07,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.678813621265115
2022-M08,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,8.717082558526661
2022-M09,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,10.0230124332192
2022-M10,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,9.876323228069044
2022-M11,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,9.546005331609985
2022-M12,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,8.82823748964336
2023-M01,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,8.246784182944317
2023-M02,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.379819189725368
2023-M03,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.778040361951557
2023-M04,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.578520064950115
2023-M05,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.503477137054623
2023-M06,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.732115677321161
2023-M07,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.238109604332277
2023-M08,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.961757939708972
2023-M09,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,4.325846433560221
2023-M10,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.254273520024199
2023-M11,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,5.670061280022419
2023-M12,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.692930845874149
2024-M01,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.499669908894839
2024-M02,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.587496075181259
2024-M03,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,9.086673219030928
2024-M04,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,9.548165237452658
2024-M05,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,8.829435303295103
2024-M06,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,9.177151412201631
2024-M07,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,9.137754334162283
2024-M08,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,8.57272979569764
2024-M09,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,8.909291847317874
2024-M10,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.78771473993093
2024-M11,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,7.365872041089788
2024-M12,CPI,CP12,YOY_PCH_PA_PT,USA,M,,,0,PUBLIC_OPEN,PUB,,,6.513471010828096
2020-Q1,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,4.171452172289529
2020-Q2,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.064521303088849
2020-Q3,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.907671606114538
2020-Q4,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.3866160357537357
2021-Q1,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,0.07223471393964064
2021-Q2,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,2.914070287397673
2021-Q3,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,-0.03438156498385616
2021-Q4,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,1.925361056630673
2022-Q1,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,3.691351659385108
2022-Q2,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,5.709106650073016
2022-Q3,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,8.805791088591397
2022-Q4,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,9.41562111450205
2023-Q1,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,7.462975611926323
2023-Q2,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,6.268907304938023
2023-Q3,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,4.838802010090306
2023-Q4,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,5.871704053522257
2024-Q1,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,8.059810535031557
2024-Q2,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,9.184376324611748
2024-Q3,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,8.872687042690847
2024-Q4,CPI,CP12,YOY_PCH_PA_PT,USA,Q,,,0,PUBLIC_OPEN,PUB,,,7.219955765370613
2020,CPI,_T,IX,USA,A,2010A,OL,0,PUBLIC_OPEN,PUB,,true,118.6905015771978
2021,CPI,_T,IX,USA,A,2010A,OL,0,PUBLIC_OPEN,PUB,,true,124.2664138258379
2022,CPI,_T,IX,USA,A,2010A,OL,0,PUBLIC_OPEN,PUB,,true,134.2112061684602
2023,CPI,_T,IX,USA,A,2010A,OL,0,PUBLIC_OPEN,PUB,,true,139.7357935632595
2024,CPI,_T,IX,USA,A,2010A,OL,0,PUBLIC_OPEN,PUB,,true,143.8573360146079
2020-M01,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,118.3052021159751
2020-M02,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,118.6294314979443
2020-M03,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,118.3712403493606
2020-M04,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,117.5796987464201
2020-M05,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,117.5819917406348
2020-M06,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,118.2254059173009
2020-M07,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,118.8234188085143
2020-M08,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,119.1980940632087
2020-M09,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,119.3641068443584
2020-M10,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,119.4136355193976
2020-M11,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,119.3407183033677
2020-M12,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,119.4530750198917
2021-M01,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,119.961202537886
2021-M02,CPI,_T,IX,USA,M,2010A,OL,0,PUBLIC_OPEN,PUB,,true,120.6179160809977
